user_id,item_id,rating,timestamp,interaction
195,1356,2.0,2003-02-16 01:27:14,1
195,2247,2.0,2003-02-16 00:48:27,1
195,1374,3.0,2003-02-16 01:27:14,1
195,1375,2.0,2003-02-16 01:27:14,1
195,329,2.0,2003-02-16 01:27:14,1
624,3844,4.0,2003-02-16 00:37:09,1
1113,247,3.0,2003-02-16 23:43:53,1
1113,2348,4.0,2003-02-16 21:23:05,1
1733,3518,3.0,2003-02-16 20:37:10,1
3462,1080,2.0,2003-02-16 18:09:00,1
5484,2826,4.0,2003-02-16 23:45:09,1
5484,3697,4.0,2003-02-16 23:59:49,1
5484,2707,4.0,2003-02-16 23:46:06,1
5948,2248,5.0,2003-02-16 12:59:36,1
