user_id,item_id,rating,timestamp,interaction
424,3521,4.0,2003-02-07 19:49:11,1
1415,3241,3.0,2003-02-07 17:07:47,1
4958,581,5.0,2003-02-07 20:24:33,1
4958,587,4.0,2003-02-07 21:46:29,1
4958,1409,3.0,2003-02-07 21:51:08,1
4958,594,5.0,2003-02-07 15:25:13,1
4958,2085,4.0,2003-02-07 21:49:07,1
4958,3033,1.0,2003-02-07 22:05:08,1
4958,1441,4.0,2003-02-07 22:06:51,1
4958,3071,5.0,2003-02-07 15:32:17,1
4958,3081,5.0,2003-02-07 15:29:51,1
4958,3087,4.0,2003-02-07 21:47:14,1
4958,969,4.0,2003-02-07 20:51:13,1
4958,3448,3.0,2003-02-07 20:27:53,1
4958,3477,1.0,2003-02-07 21:49:45,1
4958,3479,1.0,2003-02-07 20:23:16,1
4958,2844,1.0,2003-02-07 19:42:14,1
4958,1111,5.0,2003-02-07 15:31:05,1
4958,2872,1.0,2003-02-07 20:02:58,1
4958,610,2.0,2003-02-07 20:43:50,1
4958,2108,3.0,2003-02-07 21:48:44,1
4958,2115,4.0,2003-02-07 21:51:36,1
4958,2116,2.0,2003-02-07 22:04:29,1
4958,2117,5.0,2003-02-07 21:32:01,1
4958,3869,4.0,2003-02-07 22:07:47,1
4958,1183,3.0,2003-02-07 20:24:06,1
4958,2137,5.0,2003-02-07 20:12:15,1
4958,2139,3.0,2003-02-07 22:03:04,1
4958,3105,5.0,2003-02-07 15:24:12,1
4958,2181,1.0,2003-02-07 15:20:29,1
4958,1535,5.0,2003-02-07 20:59:46,1
4958,3159,5.0,2003-02-07 22:04:16,1
4958,3160,4.0,2003-02-07 15:23:43,1
4958,3174,1.0,2003-02-07 21:47:30,1
4958,2582,4.0,2003-02-07 15:13:19,1
4958,1929,5.0,2003-02-07 15:17:49,1
4958,1961,4.0,2003-02-07 20:07:54,1
4958,3571,5.0,2003-02-07 22:07:14,1
4958,364,5.0,2003-02-07 15:31:18,1
4958,3591,3.0,2003-02-07 22:02:18,1
4958,62,5.0,2003-02-07 19:48:47,1
4958,2946,4.0,2003-02-07 15:18:09,1
4958,1208,2.0,2003-02-07 15:15:26,1
4958,2959,5.0,2003-02-07 20:23:16,1
4958,2966,1.0,2003-02-07 19:01:42,1
4958,1246,3.0,2003-02-07 15:22:08,1
4958,3936,3.0,2003-02-07 15:31:05,1
4958,1275,4.0,2003-02-07 20:11:59,1
4958,1287,2.0,2003-02-07 15:29:51,1
4958,1289,5.0,2003-02-07 15:19:09,1
4958,769,1.0,2003-02-07 18:31:56,1
4958,2240,3.0,2003-02-07 19:44:52,1
4958,1621,4.0,2003-02-07 22:29:21,1
4958,1641,3.0,2003-02-07 22:01:14,1
4958,3251,3.0,2003-02-07 20:59:46,1
4958,3267,2.0,2003-02-07 21:48:44,1
4958,1673,1.0,2003-02-07 20:24:33,1
4958,1678,3.0,2003-02-07 15:25:00,1
4958,1682,4.0,2003-02-07 19:44:52,1
4958,1693,5.0,2003-02-07 20:02:02,1
4958,2648,2.0,2003-02-07 15:18:28,1
4958,2664,2.0,2003-02-07 20:24:06,1
4958,446,2.0,2003-02-07 21:50:44,1
4958,457,2.0,2003-02-07 15:24:30,1
4958,3675,3.0,2003-02-07 20:59:05,1
4958,1339,2.0,2003-02-07 22:29:10,1
4958,2301,1.0,2003-02-07 22:06:24,1
4958,1734,3.0,2003-02-07 15:19:23,1
4958,2396,4.0,2003-02-07 15:20:15,1
4958,1754,4.0,2003-02-07 21:32:22,1
4958,2725,2.0,2003-02-07 15:18:39,1
4958,2745,1.0,2003-02-07 21:47:57,1
4958,3703,3.0,2003-02-07 20:02:02,1
4958,508,5.0,2003-02-07 20:11:28,1
4958,1059,5.0,2003-02-07 22:06:51,1
4958,2006,4.0,2003-02-07 15:00:50,1
4958,531,4.0,2003-02-07 15:24:45,1
4958,534,1.0,2003-02-07 19:35:51,1
4958,3751,4.0,2003-02-07 15:24:01,1
4958,543,2.0,2003-02-07 22:28:10,1
5312,2501,5.0,2003-02-07 17:23:29,1
