user_id,item_id,rating,timestamp,interaction
349,587,4.0,2003-02-23 04:28:21,1
349,3693,2.0,2003-02-23 04:28:51,1
349,553,3.0,2003-02-23 18:08:57,1
1088,1186,4.0,2003-02-23 10:26:31,1
1088,2314,4.0,2003-02-23 10:22:03,1
1733,3735,4.0,2003-02-23 19:38:01,1
2047,1449,3.0,2003-02-23 17:51:49,1
4126,1278,4.0,2003-02-23 19:45:14,1
4126,1378,4.0,2003-02-23 19:45:14,1
4126,1379,2.0,2003-02-23 19:45:14,1
4418,916,5.0,2003-02-23 17:49:20,1
4418,926,5.0,2003-02-23 17:48:51,1
4418,2890,5.0,2003-02-23 17:48:03,1
4418,1172,3.0,2003-02-23 17:49:20,1
4418,3554,4.0,2003-02-23 17:40:08,1
4418,1962,4.0,2003-02-23 17:49:45,1
4418,3948,4.0,2003-02-23 17:44:04,1
4418,1270,4.0,2003-02-23 17:50:16,1
4418,497,4.0,2003-02-23 17:50:33,1
4418,2010,3.0,2003-02-23 17:49:20,1
4418,1095,4.0,2003-02-23 17:50:16,1
5948,2797,5.0,2003-02-23 14:19:07,1
