user_id,item_id,rating,timestamp,interaction
1113,2551,4.0,2003-02-19 02:23:23,1
1246,3798,2.0,2003-02-19 02:16:19,1
1246,1483,2.0,2003-02-19 01:53:33,1
1246,2664,4.0,2003-02-19 02:18:19,1
1579,3707,3.0,2003-02-19 03:02:52,1
1958,1095,2.0,2003-02-19 14:39:24,1
2860,2764,4.0,2003-02-19 02:53:41,1
3013,2099,3.0,2003-02-19 21:30:52,1
3013,918,3.0,2003-02-19 21:29:57,1
3013,3600,3.0,2003-02-19 21:30:52,1
3013,3675,5.0,2003-02-19 21:29:57,1
3013,2877,3.0,2003-02-19 21:30:52,1
3013,2102,2.0,2003-02-19 21:29:57,1
3013,2135,4.0,2003-02-19 21:32:08,1
3013,1381,3.0,2003-02-19 21:32:53,1
3013,1029,4.0,2003-02-19 21:28:49,1
3013,1031,3.0,2003-02-19 21:29:57,1
3013,1032,4.0,2003-02-19 21:28:49,1
3013,2017,2.0,2003-02-19 21:32:53,1
5312,1953,5.0,2003-02-19 04:23:23,1
5654,3100,3.0,2003-02-19 21:28:42,1
5654,3916,3.0,2003-02-19 21:23:26,1
5654,1673,4.0,2003-02-19 15:43:49,1
5654,1704,4.0,2003-02-19 15:45:58,1
5654,2391,4.0,2003-02-19 15:43:31,1
5654,2725,4.0,2003-02-19 15:45:27,1
5654,2022,5.0,2003-02-19 15:45:08,1
5654,1084,4.0,2003-02-19 15:45:08,1
